O*NET-SOC Code,Title,n_tasks,n_core_tasks,n_supplemental_tasks,avg_importance,avg_relevance,avg_frequency_weighted_mean,total_task_intensity,avg_task_intensity,total_dwa_links,core_task_share
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",12,5,7,4.2299999999999995,66.21083333333333,5.375575391777421,33.997151,2.8330959166666667,17,0.4166666666666667
51-3023.00,Slaughterers and Meat Packers,14,0,14,4.377142857142857,54.63285714285714,4.725269288357407,33.531781,2.3951272142857145,21,0.0
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",19,10,9,4.206315789473685,67.49421052631578,5.748952056520857,54.219049999999996,2.8536342105263155,23,0.5263157894736842
51-3092.00,Food Batchmakers,25,14,11,4.4796,68.9008,5.86452580280683,77.50431,3.1001724,33,0.56
51-3093.00,Food Cooking Machine Operators and Tenders,17,14,3,4.388823529411765,80.87823529411764,5.643964897824766,60.482425,3.557789705882353,25,0.8235294117647058
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",16,8,8,3.92875,65.83125,5.057078880331601,42.192769,2.6370480625,22,0.5
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",13,11,2,4.171538461538462,76.61461538461539,5.288826039842799,41.983573,3.2295056153846153,21,0.8461538461538461
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",19,15,4,4.092631578947368,77.33,5.470464227091905,60.510157,3.1847451052631577,28,0.7894736842105263
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",31,9,22,3.985161290322581,60.01032258064516,4.975319984613071,75.374526,2.4314363225806455,45,0.2903225806451613
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",17,16,1,4.202941176470588,86.86352941176472,5.036346403178143,62.982763,3.7048684117647057,21,0.9411764705882353
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",18,13,5,4.053888888888888,75.11666666666666,5.3117981476732785,55.813121,3.1007289444444446,26,0.7222222222222222
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",18,18,0,3.9694444444444446,92.28722222222223,5.283936843474805,66.03198,3.6684433333333337,25,1.0
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",15,14,1,4.156666666666667,82.25066666666666,5.44344237110669,51.457359000000004,3.4304906,20,0.9333333333333333
51-4041.00,Machinists,29,20,9,4.200689655172414,75.81758620689655,4.6940238176594455,93.662848,3.2297533793103446,38,0.6896551724137931
51-4051.00,Metal-Refining Furnace Operators and Tenders,15,9,6,4.36,73.27066666666666,5.470735715778024,48.216947,3.214463133333333,22,0.6
51-4052.00,"Pourers and Casters, Metal",16,9,7,4.405625,74.1275,4.962798601335861,52.616228,3.28851425,24,0.5625
51-4061.00,"Model Makers, Metal and Plastic",16,13,3,3.835625,80.2275,4.51859764548278,50.56952,3.160595,23,0.8125
51-4062.00,"Patternmakers, Metal and Plastic",15,8,7,3.6993333333333336,69.58933333333333,4.477069548539095,39.112362,2.6074908,20,0.5333333333333333
51-4071.00,Foundry Mold and Coremakers,13,9,4,4.490769230769231,70.60307692307693,5.478158069670735,41.285337,3.1757951538461535,16,0.6923076923076923
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",29,10,19,3.79551724137931,58.65551724137931,4.736755744246282,65.568994,2.2609997931034482,47,0.3448275862068966
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",21,18,3,3.9776190476190476,77.82000000000001,4.899535517459212,65.643598,3.1258856190476187,34,0.8571428571428571
51-4111.00,Tool and Die Makers,17,15,2,3.9905882352941178,87.6029411764706,4.454134326820756,59.738629,3.514037,27,0.8823529411764706
51-4121.00,"Welders, Cutters, Solderers, and Brazers",30,21,8,3.886896551724138,73.2948275862069,4.797690645486608,83.392667,2.8756092068965518,42,0.7
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",29,20,9,3.8113793103448277,70.88793103448276,5.115972055206514,79.18634300000001,2.730563551724138,43,0.6896551724137931
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",23,8,15,4.279565217391304,57.54565217391304,4.9892319888409915,57.65205,2.5066108695652174,27,0.34782608695652173
51-4192.00,"Layout Workers, Metal and Plastic",14,9,5,4.094285714285714,73.33285714285715,4.670405450975054,42.739549,3.0528249285714284,17,0.6428571428571429
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",33,10,23,3.9927272727272722,59.75575757575758,5.195621719264429,80.358126,2.4350947272727272,41,0.30303030303030304
51-4194.00,"Tool Grinders, Filers, and Sharpeners",18,12,6,4.171666666666667,73.17833333333334,4.960461598960227,55.748525,3.0971402777777777,29,0.6666666666666666
51-5111.00,Prepress Technicians and Workers,15,7,8,4.243333333333333,61.93333333333333,5.138790834440754,40.140346,2.6760230666666667,20,0.4666666666666667
51-5112.00,Printing Press Operators,23,17,6,4.318695652173913,76.92391304347827,5.5338649588917805,76.977054,3.3468284347826085,30,0.7391304347826086
51-5113.00,Print Binding and Finishing Workers,25,13,12,4.2536000000000005,66.74680000000001,4.405877670571616,71.370361,2.85481444,30,0.52
51-6011.00,Laundry and Dry-Cleaning Workers,23,8,15,3.9517391304347824,53.67652173913043,5.226584916796545,49.673676,2.159725043478261,30,0.34782608695652173
51-6021.00,"Pressers, Textile, Garment, and Related Materials",28,20,8,4.238571428571428,74.46678571428572,5.530524288860564,89.076553,3.1813054642857144,36,0.7142857142857143
51-6031.00,Sewing Machine Operators,26,17,9,4.039615384615384,70.22423076923077,5.337516318676164,74.318105,2.858388653846154,33,0.6538461538461539
51-6041.00,Shoe and Leather Workers and Repairers,26,7,19,4.284230769230769,60.49230769230769,5.302046327215521,67.158466,2.5830179230769232,35,0.2692307692307692
51-6042.00,Shoe Machine Operators and Tenders,19,12,7,4.252631578947368,66.02631578947368,5.659859799564756,53.875686,2.835562421052632,24,0.631578947368421
51-6051.00,"Sewers, Hand",11,5,6,4.491818181818181,65.60636363636364,5.532152806013347,32.948222,2.9952929090909093,15,0.45454545454545453
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",22,22,0,4.086818181818182,85.78909090909092,5.1970231552020545,77.350966,3.515953,27,1.0
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,23,11,12,4.324347826086957,67.58869565217391,5.277843014780584,67.484234,2.9340971304347825,29,0.4782608695652174
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",18,10,8,4.122222222222223,72.76444444444445,4.842073385895179,53.722378,2.9845765555555555,27,0.5555555555555556
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",19,11,8,4.273157894736842,72.04894736842105,5.530726122763629,58.765989000000005,3.0929467894736846,25,0.5789473684210527
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",23,11,12,4.135217391304348,64.08695652173913,5.228489230956066,61.321514,2.6661527826086955,30,0.4782608695652174
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",17,8,9,3.9452941176470584,69.87176470588236,5.065849834302853,47.378629,2.786978176470588,22,0.47058823529411764
51-6092.00,Fabric and Apparel Patternmakers,16,16,0,4.29625,85.69,4.6081741247447185,58.884792000000004,3.6802995000000003,20,1.0
51-6093.00,Upholsterers,22,12,10,4.084545454545455,68.19181818181818,4.777623344330147,61.994611,2.8179368636363638,28,0.5454545454545454
51-7011.00,Cabinetmakers and Bench Carpenters,20,14,6,4.136,75.9675,4.716479952041949,63.803725,3.19018625,24,0.7
51-7021.00,Furniture Finishers,22,13,9,4.012727272727273,66.36136363636363,4.624343110615386,58.940457,2.6791116818181817,25,0.5909090909090909
51-7031.00,"Model Makers, Wood",14,13,1,3.952142857142857,85.17142857142858,4.522415322479582,47.393642,3.3852601428571427,18,0.9285714285714286
51-7032.00,"Patternmakers, Wood",20,19,1,4.101,89.1755,4.523592224769772,73.78538900000001,3.6892694500000003,23,0.95
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",22,10,12,4.209545454545455,64.91227272727272,5.247141894284485,60.546375,2.7521079545454543,33,0.45454545454545453
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",25,20,5,4.0888,75.83359999999999,5.212374587146386,78.473578,3.13894312,34,0.8
51-8011.00,Nuclear Power Reactor Operators,19,13,6,4.416315789473684,81.15157894736842,4.404075705524417,68.857352,3.624071157894737,23,0.6842105263157895
51-8012.00,Power Distributors and Dispatchers,14,12,2,4.454285714285715,82.98571428571428,5.58029954277928,52.026243,3.7161602142857144,16,0.8571428571428571
51-8013.00,Power Plant Operators,30,13,9,4.288181818181818,73.76227272727273,4.920809052959573,70.045032,3.1838650909090913,36,0.43333333333333335
51-8013.03,Biomass Plant Technicians,18,16,2,4.165,84.36277777777778,5.152370219828035,63.932388,3.5517993333333333,24,0.8888888888888888
51-8013.04,Hydroelectric Plant Technicians,21,21,0,4.109523809523809,89.34857142857143,3.7241476096256667,77.42719,3.6870090476190476,27,1.0
51-8021.00,Stationary Engineers and Boiler Operators,25,20,5,4.0484,81.11,4.1925773610449735,82.79685500000001,3.3118742,34,0.8
51-8031.00,Water and Wastewater Treatment Plant and System Operators,8,8,0,4.405,97.91499999999999,4.649622531496851,34.550699,4.318837375,13,1.0
51-8091.00,Chemical Plant and System Operators,19,14,5,4.440526315789474,82.32052631578946,4.877244824574028,70.202119,3.6948483684210522,21,0.7368421052631579
51-8092.00,Gas Plant Operators,19,15,4,4.163157894736842,79.37,4.570883196376621,63.721173,3.353745947368421,24,0.7894736842105263
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",24,16,8,3.877916666666667,76.74249999999999,4.720777958896877,72.754132,3.0314221666666668,27,0.6666666666666666
51-8099.01,Biofuels Processing Technicians,19,18,1,4.316842105263158,85.5278947368421,5.400034542454483,70.497983,3.710420157894737,28,0.9473684210526315
51-9011.00,Chemical Equipment Operators and Tenders,23,23,0,4.324347826086957,91.0004347826087,5.248786929203739,90.849706,3.949987217391304,29,1.0
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",20,14,6,3.9685,74.48949999999999,5.203745455047904,59.911919,2.99559595,28,0.7
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",21,13,8,3.8319047619047617,74.96095238095238,5.012620615906682,60.553783,2.883513476190476,24,0.6190476190476191
51-9022.00,"Grinding and Polishing Workers, Hand",17,13,4,3.949411764705882,74.42117647058824,5.2431446377646225,51.409716,3.0241009411764708,22,0.7647058823529411
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",20,18,2,4.342499999999999,86.6,5.525348491349135,75.385246,3.7692623,25,0.9
51-9031.00,"Cutters and Trimmers, Hand",18,11,7,4.054444444444445,67.02333333333334,5.39233169238015,49.62788,2.7571044444444444,25,0.6111111111111112
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",25,16,9,4.0984,70.9344,5.425014539261736,73.457809,2.93831236,37,0.64
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",26,12,14,4.176153846153846,63.95692307692308,5.330375802653527,70.506617,2.7117929615384617,39,0.46153846153846156
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",17,7,10,3.998823529411765,61.52117647058823,5.2341664959171945,42.323886,2.4896403529411764,21,0.4117647058823529
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",31,16,15,4.124516129032258,65.03483870967742,4.9750594187052375,84.22177,2.7168312903225806,40,0.5161290322580645
51-9071.00,Jewelers and Precious Stone and Metal Workers,30,21,9,3.838,74.01066666666667,4.516345007920145,87.268414,2.9089471333333337,43,0.7
51-9071.06,Gem and Diamond Workers,14,6,8,4.175714285714286,55.50214285714286,4.452852289452737,33.118728,2.3656234285714284,18,0.42857142857142855
51-9081.00,Dental Laboratory Technicians,17,7,10,4.4541176470588235,65.29294117647059,5.233482917271241,49.825086999999996,2.9308874705882353,24,0.4117647058823529
51-9082.00,Medical Appliance Technicians,15,14,1,4.183333333333334,85.45466666666667,4.773628376211884,53.76884,3.584589333333333,18,0.9333333333333333
51-9083.00,Ophthalmic Laboratory Technicians,18,14,4,4.417222222222223,76.83055555555556,5.708940160598846,62.076703,3.4487057222222224,22,0.7777777777777778
51-9111.00,Packaging and Filling Machine Operators and Tenders,20,20,0,4.284000000000001,86.549,5.323816912191219,74.177907,3.70889535,29,1.0
51-9123.00,"Painting, Coating, and Decorating Workers",9,4,5,4.2155555555555555,70.86444444444444,4.944859462640261,27.072057,3.0080063333333333,12,0.4444444444444444
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",29,16,7,4.099130434782609,72.37652173913044,5.222741557789384,68.28476,2.9689026086956525,38,0.5517241379310345
51-9141.00,Semiconductor Processing Technicians,20,8,12,4.1745,58.0955,5.480080658913357,49.019716,2.4509858,32,0.4
51-9151.00,Photographic Process Workers and Processing Machine Operators,27,18,9,3.998518518518519,72.92888888888889,4.862931199647793,80.469598,2.9803554814814817,31,0.6666666666666666
51-9161.00,Computer Numerically Controlled Tool Operators,27,24,3,4.262962962962963,83.08666666666667,5.300933305441221,97.110997,3.5967035925925925,36,0.8888888888888888
51-9162.00,Computer Numerically Controlled Tool Programmers,16,14,2,4.003125,78.1375,4.640942121432609,50.813745,3.1758590625,20,0.875
51-9191.00,Adhesive Bonding Machine Operators and Tenders,16,14,2,4.23,82.640625,5.450123297439483,56.490427000000004,3.5306516875000002,25,0.875
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",11,8,3,3.960909090909091,71.74545454545455,4.998376413633218,31.261131,2.8419209999999997,16,0.7272727272727273
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,18,6,12,3.8955555555555557,56.053333333333335,5.185408002241136,40.014621,2.2230345,26,0.3333333333333333
51-9194.00,Etchers and Engravers,26,3,23,4.17576923076923,46.301153846153845,5.355910395923066,50.87824,1.9568553846153844,32,0.11538461538461539
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",24,2,20,3.8240909090909088,48.28409090909091,4.924333242650196,41.000342,1.8636519090909092,31,0.08333333333333333
51-9195.03,"Stone Cutters and Carvers, Manufacturing",16,7,9,3.94125,67.443125,4.711361896120682,43.034306,2.689644125,19,0.4375
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",16,3,13,4.14375,47.724375,5.377640146052884,32.203026,2.012689125,19,0.1875
51-9195.05,"Potters, Manufacturing",23,18,5,4.186521739130435,75.88521739130434,4.12715479124546,74.321428,3.2313664347826085,27,0.782608695652174
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",14,4,10,4.192857142857142,58.62357142857143,5.373536093725117,34.711597,2.4793997857142855,18,0.2857142857142857
51-9197.00,Tire Builders,20,3,17,4.396,50.7365,6.145041100458512,45.10355,2.2551775,22,0.15
51-9198.00,Helpers--Production Workers,30,11,19,3.7243333333333335,56.074666666666666,4.907412913048495,63.412427,2.1137475666666665,38,0.36666666666666664
53-1041.00,Aircraft Cargo Handling Supervisors,6,4,2,4.498333333333333,72.11166666666666,4.369174274235576,19.567279,3.2612131666666664,6,0.6666666666666666
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",24,18,6,3.9945833333333334,79.10666666666667,4.400918057791251,76.065463,3.1693942916666664,26,0.75
53-1042.01,Recycling Coordinators,23,6,17,3.6599999999999997,59.20086956521739,3.5805287022608954,50.268202,2.185574,24,0.2608695652173913
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,22,17,2,3.9463157894736844,86.13684210526316,4.611816231266718,64.819187,3.4115361578947367,29,0.7727272727272727
53-1044.00,First-Line Supervisors of Passenger Attendants,19,0,0,,,,0.0,,22,0.0
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",24,18,6,4.28375,78.83291666666666,4.839552663256152,83.142828,3.4642844999999998,28,0.75
53-2012.00,Commercial Pilots,24,19,5,4.40875,83.19208333333333,4.3349908969963264,89.259173,3.7191322083333334,26,0.7916666666666666
53-2021.00,Air Traffic Controllers,23,21,2,4.473478260869565,83.81739130434782,5.542429442259331,86.973641,3.781462652173913,26,0.9130434782608695
53-2022.00,Airfield Operations Specialists,27,14,13,4.045925925925926,67.87296296296296,4.662132797044395,76.716869,2.8413655185185185,31,0.5185185185185185
53-2031.00,Flight Attendants,25,23,2,4.0308,93.4604,5.436716565373343,94.83603600000001,3.7934414400000005,29,0.92
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",11,11,0,4.087272727272727,88.04909090909092,3.697664402044826,39.792536,3.6175032727272725,11,1.0
53-3031.00,Driver/Sales Workers,11,6,5,3.880909090909091,63.86181818181819,5.012459063001227,27.985042,2.5440947272727272,15,0.5454545454545454
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,29,21,8,4.340344827586207,78.19413793103449,4.6606520609082445,99.431547,3.4286740344827584,34,0.7241379310344828
53-3033.00,Light Truck Drivers,13,9,4,4.41,78.43153846153847,4.800331447071314,45.607195,3.508245769230769,15,0.6923076923076923
53-3051.00,"Bus Drivers, School",17,15,2,4.470588235294118,93.9964705882353,4.623811349552022,71.526354,4.207432588235294,20,0.8823529411764706
53-3052.00,"Bus Drivers, Transit and Intercity",14,12,2,4.2542857142857144,84.59285714285714,5.37227583105283,50.746320000000004,3.624737142857143,19,0.8571428571428571
53-3053.00,Shuttle Drivers and Chauffeurs,26,23,3,4.383846153846154,88.94500000000001,4.9884945482187915,102.529542,3.943443923076923,28,0.8846153846153846
53-3054.00,Taxi Drivers,16,0,0,,,,0.0,,17,0.0
53-4011.00,Locomotive Engineers,14,13,1,4.5878571428571435,90.22428571428573,5.538944981105664,58.406552,4.171896571428571,15,0.9285714285714286
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",23,19,4,4.204782608695653,76.55434782608695,4.909562776107884,75.081231,3.264401347826087,26,0.8260869565217391
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",26,20,5,4.226,80.89920000000001,5.056271245956592,86.655993,3.46623972,29,0.7692307692307693
53-4031.00,Railroad Conductors and Yardmasters,20,14,6,4.0745,73.827,4.813086347198672,60.618184,3.0309092,21,0.7
53-4041.00,Subway and Streetcar Operators,10,10,0,4.564,96.20599999999999,5.041140519051906,43.956398,4.3956398,14,1.0
53-5011.00,Sailors and Marine Oilers,28,19,9,3.7621428571428575,73.96857142857142,3.870630811097052,78.59532300000001,2.806975821428572,34,0.6785714285714286
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",30,25,4,4.3389655172413795,84.44413793103449,4.800846579586362,107.573987,3.709447827586207,33,0.8333333333333334
53-5022.00,Motorboat Operators,16,13,3,4.254375,75.67375,4.506227493770712,52.592164999999994,3.2870103124999996,19,0.8125
53-5031.00,Ship Engineers,17,16,1,4.333529411764706,88.21411764705883,4.200350427320975,65.567972,3.8569395294117648,20,0.9411764705882353
53-6011.00,Bridge and Lock Tenders,18,10,8,4.566111111111111,74.32722222222223,5.5665585053759745,60.791899,3.377327722222222,22,0.5555555555555556
53-6021.00,Parking Attendants,15,10,5,3.95,66.38133333333333,5.119492056925454,39.777271999999996,2.6518181333333333,18,0.6666666666666666
53-6031.00,Automotive and Watercraft Service Attendants,14,8,6,3.9314285714285715,65.79714285714286,5.1583230435666625,36.60886,2.6149185714285714,18,0.5714285714285714
53-6032.00,Aircraft Service Attendants,18,0,0,,,,0.0,,22,0.0
53-6041.00,Traffic Technicians,23,3,20,3.7939130434782613,53.59608695652174,3.3730798460529723,47.05664,2.0459408695652175,26,0.13043478260869565
53-6051.00,Transportation Inspectors,17,12,2,4.094285714285714,75.64428571428572,3.357167068322314,43.519315,3.1085225,17,0.7058823529411765
53-6051.01,Aviation Inspectors,13,10,3,4.2846153846153845,78.90153846153846,3.4960487169478234,44.227676,3.402128923076923,15,0.7692307692307693
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",14,3,11,3.8392857142857144,54.53357142857143,4.749097547109975,29.956441,2.1397457857142856,14,0.21428571428571427
53-6061.00,Passenger Attendants,12,4,8,4.185,59.73083333333333,5.056008866254422,30.123874999999998,2.5103229166666665,13,0.3333333333333333
53-7011.00,Conveyor Operators and Tenders,20,6,14,4.308,56.552499999999995,5.067834181556892,49.015134,2.4507567000000003,31,0.3
53-7021.00,Crane and Tower Operators,11,8,3,4.134545454545454,76.08545454545455,4.786741467376506,35.443484,3.222134909090909,17,0.7272727272727273
53-7031.00,Dredge Operators,6,6,0,4.276666666666666,91.56833333333333,5.796363799713305,23.57369,3.928948333333333,8,1.0
53-7041.00,Hoist and Winch Operators,13,8,5,4.202307692307692,69.09461538461538,5.071384434341454,37.905999,2.915846076923077,15,0.6153846153846154
53-7051.00,Industrial Truck and Tractor Operators,9,5,4,4.276666666666667,69.55666666666667,5.510124970880249,27.311761999999998,3.034640222222222,13,0.5555555555555556
53-7061.00,Cleaners of Vehicles and Equipment,20,15,5,3.6670000000000003,74.3255,4.687979954018749,54.987094,2.7493547,25,0.75
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",13,3,10,3.82,53.29923076923077,4.601407759048499,27.154609,2.088816076923077,14,0.23076923076923078
53-7062.04,Recycling and Reclamation Workers,14,5,9,3.992857142857143,54.92785714285714,4.913336914327634,30.747949,2.196282071428571,17,0.35714285714285715
53-7063.00,Machine Feeders and Offbearers,13,9,4,4.075384615384616,72.78307692307693,5.703547463429937,38.906393,2.9927994615384614,16,0.6923076923076923
53-7064.00,"Packers and Packagers, Hand",12,8,4,4.128333333333333,72.48166666666667,5.300025142738002,36.120773,3.010064416666667,16,0.6666666666666666
53-7065.00,Stockers and Order Fillers,30,25,5,3.9113333333333333,81.50099999999999,4.615177954408144,95.968005,3.1989335000000003,34,0.8333333333333334
53-7071.00,Gas Compressor and Gas Pumping Station Operators,13,13,0,3.9853846153846155,91.80461538461539,4.482385714205626,47.793488,3.676422153846154,16,1.0
53-7072.00,"Pump Operators, Except Wellhead Pumpers",14,10,4,4.162142857142857,76.58714285714287,4.477320895053351,44.867773,3.2048409285714285,19,0.7142857142857143
53-7073.00,Wellhead Pumpers,14,7,7,4.058571428571429,70.29571428571428,4.340003677910537,40.46919,2.8906564285714285,17,0.5
53-7081.00,Refuse and Recyclable Material Collectors,14,11,3,3.975,82.45785714285715,4.9354542315828285,46.475644,3.3196888571428573,15,0.7857142857142857
53-7121.00,"Tank Car, Truck, and Ship Loaders",19,9,10,4.287894736842105,67.15578947368421,5.18213509223016,55.102064,2.9001086315789473,24,0.47368421052631576
